Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;gprstext;edge;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;displayother;memoryslot;cam1modules;wlan;bluetooth;gps;radio;usb;sensors;featuresother;batdescription1;batstandby1;battalktime1;colors;net3g;net4g;speed;bodyother;displayprotection;os;chipset;cpu;gpu;internalmemory;cam1features;cam1video;cam2modules;cam2video;nfc;price;sar-us;sar-eu;build;memoryother;optionalother;cam2features;models;net5g;tbench;batlife;batmusicplayback1
https://www.gsmarena.com/sony_ericsson_w800-1089.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-w800.gif;Sony Ericsson W800;Released 2005, Q1;99g, 20.5mm thickness;Feature phone;34MB storage, Memory Stick Duo Pro slot;80;0.1%;4,300,239 hits;"1.8""";176x220 pixels; ;;900 mAh Li-Po;GSM 900 / 1800 / 1900;Class 10;No;2005, Q1;Discontinued;100 x 46 x 20.5 mm (3.94 x 1.81 x 0.81 in);99 g (3.49 oz);Mini-SIM;TFT, 256K colors;1.8 inches, 28 x 35 mm, 10.2 cm(~22.2% screen-to-body ratio);176 x 220 pixels (~157 ppi density);Wallpapers, screensavers;Memory Stick Duo Pro, up to 2 GB, 512 MB included;2 MP, AF;No;2.0;No;Stereo FM radio, RDS;Proprietary;;Electronic walletPredictive text inputOrganizerVoice recordVoice commandProfile Selection;Removable Li-Po 900 mAh battery (BST-36);Up to 400 h;Up to  9 h;Smooth White;;;;;;;;;;34MB;LED flash;Yes;No;;;About 160 EUR;1.30 W/kg (head)     0.58 W/kg (body);0.85 W/kg (head);;;;;;;;;Up to 19 h
https://www.gsmarena.com/t_mobile_revvl_5g-10486.php;https://fdn2.gsmarena.com/vv/bigpic/tmobile-revvl-4-5g.jpg;T-Mobile REVVL 5G;Released 2020, September 04;215, 9.4mm thickness;Android 10;128GB storage, microSDXC;6;0.5%;17,795 hits;"6.53""";1080x2340 pixels;6 GB RAM;Snapdragon 765;4500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;2020, August 27;Available. Released 2020, September 04;165.4 x 76.2 x 9.4 mm (6.51 x 3.00 x 0.37 in);215 (7.58 oz);Nano-SIM;IPS LCD;6.53 inches, 104.7 cm(~83.1% screen-to-body ratio);1080 x 2340 pixels, 19.5:9 ratio (~395 ppi density);;XC;"48 MP, (wide), 1/2.0"", 0.8µm, PDAF8 MP, (ultrawide)5 MP, (macro)";Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot;5.0, A2DP, LE;Yes, with A-GPS;No;USB Type-C 2.0;Fingerprint (rear-mounted), accelerometer, proximity, compass;;Li-Ion 4500 mAh, non-removable;;;Nebula Black;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 7, 8, 12, 13, 20, 25, 26, 28, 38, 39, 40, 41, 66, 71;HSPA 42.2/5.76 Mbps, LTE;;;Android 10;Qualcomm SDM765 Snapdragon 765 (7 nm);Octa-core (1x2.4 GHz Kryo 475 Prime & 1x2.2 GHz Kryo 475 Gold & 6x1.8 GHz Kryo 475 Silver);Adreno 620;128GB 6GB RAM;Dual-LED flash, HDR, panorama;4K@30fps, 1080p@30fps;16 MP;1080p@30fps;Yes;About 400 USD;;;;;;;;2, 25, 41, 66, 71 SA/NSA;;;
https://www.gsmarena.com/t_mobile_revvl_4+-10485.php;https://fdn2.gsmarena.com/vv/bigpic/tmobile-revvl-4-plus.jpg;T-Mobile REVVL 4+;Released 2020, September 04;180g, 8.1mm thickness;Android 10;64GB storage, microSDXC;2;0.2%;8,695 hits;"6.52""";720x1440 pixels;4 GB RAM;Snapdragon 665;4000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;2020, August 27;Available. Released 2020, September 04;165.4 x 75.2 x 8.1 mm (6.51 x 2.96 x 0.32 in);180 g (6.35 oz);Nano-SIM;IPS LCD;6.52 inches, 109.7 cm(~88.2% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~247 ppi density);;XC;16 MP, PDAF5 MP;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot;5.0, A2DP, LE;Yes, with A-GPS;No;USB Type-C 2.0;Fingerprint (rear-mounted), accelerometer, proximity;;Li-Ion 4000 mAh, non-removable;;;Steel Gray;HSDPA 850 / 1700(AWS) / 1900;1, 2, 3, 4, 5, 7, 8, 12, 13, 20, 25, 26, 28, 38, 39, 40, 41, 66, 71;HSPA 42.2/5.76 Mbps, LTE;;;Android 10;Qualcomm SDM665 Snapdragon 665 (11 nm);Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver);Adreno 610;64GB 4GB RAM;Dual-LED dual-tone flash, HDR, panorama;1080p@30fps;16 MP;1080p@30fps;Yes;About 190 USD;;;;eMMC 5.1;;;;;;;
https://www.gsmarena.com/t_mobile_mytouch_3g-2848.php;https://fdn2.gsmarena.com/vv/bigpic/t-mobile-mytouch-3g.jpg;T-Mobile myTouch 3G;Released 2009, April;116g, 14.7mm thickness;Android 1.5;192MB RAM storage, microSDHC slot;12;N/A;742,146 hits;"3.2""";320x480 pixels;192 MB RAM;MSM7201A;1340 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;2009, June. Released 2009, April;Discontinued;113 x 56 x 14.7 mm (4.45 x 2.20 x 0.58 in);116 g (4.09 oz);Mini-SIM;TFT, 65K colors;3.2 inches, 30.5 cm(~48.2% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~180 ppi density);;HC (dedicated slot), 4 GB included;3.15 MP, AF;Wi-Fi 802.11 b/g;2.0, A2DP, EDR;Yes, with A-GPS;No;miniUSB 2.0;Accelerometer, compass;Voice memoMP3 playerPredictive text input;Removable Li-Ion 1340 mAh battery;Up to 600 h;Up to 6 h;White, Black, Red;HSDPA 1700 / 2100;;HSPA 7.2/2 Mbps;Trackball;Corning Gorilla Glass;Android 1.5 (Cupcake);Qualcomm MSM7201A;528 MHz ARM 11;Adreno 130;192MB RAM, 512MB;;CIF;No;;;About 250 EUR;1.37 W/kg (head)     1.05 W/kg (body);;;;;;;;;;
https://www.gsmarena.com/t_mobile_mda_vario_v-2825.php;https://fdn2.gsmarena.com/vv/bigpic/t-mobile-mda-vario-v.jpg;T-Mobile MDA Vario V;Released 2009, June;178.5g, 17.3mm thickness;Microsoft Windows Mobile 6.1 Professional;288MB RAM storage, microSD slot;8;N/A;232,161 hits;"3.6""";480x800 pixels;288 MB RAM;MSM7200A;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;2009, February. Released 2009, June;Discontinued;116 x 59.2 x 17.3 mm (4.57 x 2.33 x 0.68 in);178.5 g (6.28 oz);Mini-SIM;TFT resistive touchscreen, 65K colors;3.6 inches, 36.9 cm(~53.7% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~259 ppi density);TouchFLO 3D finger swipe navigationTouch-sensitive zoom barHandwriting recognition;(dedicated slot);3.15 MP, AF;Wi-Fi 802.11 b/g;2.0, A2DP;Yes;Factory locked by default, can be enabled;miniUSB;Accelerometer;Pocket OfficeVoice memoMP3 playerTV-out;Removable Li-Ion 1500 mAh battery;Up to 500 h (2G) / Up to 750 h (3G);Up to 8 h 30 min (2G) / Up to 6 h 30 min (3G);Black/Grey;HSDPA 900 / 2100;;HSPA 7.2/2 Mbps;;;Microsoft Windows Mobile 6.1 Professional;Qualcomm MSM7200A;528 MHz ARM 11;Adreno 130;288MB RAM, 512MB ROM;;480p;VGA videocall camera;;;;;;;;;;;;;;
https://www.gsmarena.com/tecno_pova-10549.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-pova.jpg;Tecno Pova;Released 2020, October 16;9.4mm thickness;Android 10, HIOS 7.0;128GB storage, microSDXC;9;7.9%;66,689 hits;"6.8""";720x1640 pixels;6 GB RAM;Helio G80;6000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2020, October 03;Available. Released 2020, October 16;171.2 x 77.6 x 9.4 mm (6.74 x 3.06 x 0.37 in);-;Dual SIM (Nano-SIM, dual stand-by);IPS LCD, 480 nits (peak);6.8 inches, 109.8 cm(~82.7% screen-to-body ratio);720 x 1640 pixels (~263 ppi density);;XC (dedicated slot);13 MP, f/1.9, (wide), PDAF2 MP, (macro)2 MP, (depth)QVGA;Yes;Yes;Yes, with A-GPS;FM radio;microUSB 2.0, USB On-The-Go;Fingerprint (rear-mounted), accelerometer, proximity, compass;;Li-Po 6000 mAh, non-removable;;;Magic Blue, Speed Purple, Dazzle Black;HSDPA 850 / 900 / 2100;1, 3, 5, 8, 38, 40, 41;HSPA 42.2/5.76 Mbps, LTE;;;Android 10, HIOS 7.0;Mediatek Helio G80 (12 nm);Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55);Mali-G52 MC2;128GB 6GB RAM;Quad-LED flash;1080p@30fps;8 MP;1080p@30fps;No;About 120 EUR;;;;;;Dual-LED flash;;;;;
https://www.gsmarena.com/tecno_camon_16-10503.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-camon-16.jpg;Tecno Camon 16;Released 2020, October 16;207g, 9.2mm thickness;Android 10, HIOS 6.0;64GB storage, microSDXC;7;4.3%;65,074 hits;"6.8""";720x1640 pixels;4 GB RAM;Helio G70;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2020, October 10;Available. Released 2020, October 16;170.9 x 77.2 x 9.2 mm (6.73 x 3.04 x 0.36 in);207 g (7.30 oz);Dual SIM (Nano-SIM, dual stand-by);IPS LCD, 480 nits (typ);6.8 inches, 109.8 cm(~83.2% screen-to-body ratio);720 x 1640 pixels (~263 ppi density);;XC (dedicated slot);"64 MP, 26mm (wide), 1/1.73"", 0.8µm, PDAF2 MP, f/2.4, (macro)2 MP, f/2.4, (depth)2 MP";Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot;5.0, A2DP, LE;Yes, with A-GPS, GLONASS, GALILEO, BDS;FM radio;microUSB 2.0, USB On-The-Go;Fingerprint (rear-mounted), accelerometer, proximity, compass;;Li-Po 5000 mAh, non-removable;;;Cloud White, Purist Blue, Misty Grey;HSDPA 850 / 900 / 2100;1, 3, 5, 7, 8, 20, 38, 40, 41;HSPA 42.2/5.76 Mbps, LTE;;;Android 10, HIOS 6.0;Mediatek Helio G70 (12 nm);Octa-core (2x2.0 GHz Cortex-A75 & 6x1.7 GHz Cortex-A55);Mali-G52 2EEMC2;64GB 4GB RAM;Penta-LED flash, panorama, HDR;1440p@30fps;16 MP, (wide), AF;1080p@30fps;No;About 130 EUR;0.95 W/kg (head)     0.82 W/kg (body);;;;;Dual-LED flash, HDR;CE7;;;;
https://www.gsmarena.com/tecno_spark_go-9871.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-spark-go.jpg;Tecno Spark Go;Released 2019, August;174g, 9.2mm thickness;Android 9.0, HIOS 5.0;16GB storage, microSDXC;0;0.4%;163,674 hits;"6.1""";720x1560 pixels;1/2 GB RAM;Helio A22;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2019, August;Available. Released 2019, August;156.1 x 75 x 9.2 mm (6.15 x 2.95 x 0.36 in);174 g (6.14 oz);Dual SIM;IPS LCD;6.1 inches, 91.3 cm(~78.0% screen-to-body ratio);720 x 1560 pixels, 19.5:9 ratio (~282 ppi density);;XC (dedicated slot);8 MP, f/2.0, AF;Wi-Fi 802.11 b/g/n, hotspot;5.0, A2DP, LE;Yes, with A-GPS;FM radio;microUSB 2.0, USB On-The-Go;Fingerprint (rear-mounted), accelerometer, proximity;;Li-Ion 3000 mAh, removable;;;Nebula Black, Royal Purple;HSDPA 850 / 900 / 2100;1, 3, 5, 8, 38, 40, 41;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;;;Android 9.0 (Pie), HIOS 5.0;Mediatek MT6761 Helio A22 (12 nm);Quad-core 2.0 GHz Cortex-A53;PowerVR GE8320;16GB 1GB RAM, 16GB 2GB RAM;Dual-LED flash, HDR, panorama;1080p@30fps;5 MP, f/2.2;;No;;;;;eMMC 5.1;;LED flash;KC1;;;;
https://www.gsmarena.com/tecno_pop_2_f-9874.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-pop-2f.jpg;Tecno Pop 2 F;Released 2019, May;155g, 9.4mm thickness;Android 8.1 Oreo;16GB storage, microSD;0;1.3%;313,372 hits;"5.45""";480x960 pixels;1 GB RAM;MT6580M;2400 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;2019, May;Available. Released 2019, May;149.8 x 72.8 x 9.4 mm (5.90 x 2.87 x 0.37 in);155 g (5.47 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.45 inches, 76.7 cm(~70.3% screen-to-body ratio);480 x 960 pixels, 18:9 ratio (~197 ppi density);;;5 MP;Wi-Fi 802.11 b/g/n, hotspot;4.2, A2DP, LE;Yes, with A-GPS;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer;;Li-Ion 2400 mAh, removable;;;Midnight Black, Champagne Gold, City Blue;HSDPA 2100;;HSPA;;;Android 8.1 Oreo (Go edition);Mediatek MT6580M;Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;16GB 1GB RAM;Dual-LED flash, HDR;1080p@30fps;8 MP, f/2.0;1080p@30fps;No;;;;;;;LED flash;;;;;
https://www.gsmarena.com/tecno_camon_cx_air-9445.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-mobile-camon-cx-air.jpg;Tecno Camon CX Air;Released 2017, April;150g, 6.6mm thickness;Android 7.0;16GB storage, microSDXC;1;0.2%;146,979 hits;"5.5""";720x1280 pixels;2 GB RAM;;3200 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2017, April;Available. Released 2017, April;153 x 75.4 x 6.6 mm (6.02 x 2.97 x 0.26 in);150 g (5.29 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.5 inches, 83.4 cm(~72.3% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);;XC;13 MP, f/2.0, PDAF;Wi-Fi 802.11 a/b/g/n, hotspot;4.2, A2DP, LE;Yes, with A-GPS;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity;;Li-Ion 3200 mAh, non-removable;;;Champagne Gold, Sky Grey, Elegant Blue;HSDPA 850 / 900 / 1800 / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 20, 28, 40;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;;NEG;Android 7.0 (Nougat);;Octa-core 1.3 GHz;;16GB 2GB RAM;Quad-LED flash, HDR;1080p@30fps;13 MP, f/2.2, AF;;No;;;;;;;Dual-LED flash, HDR;CX Air;;;;
https://www.gsmarena.com/tecno_camon_cx-9444.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-mobile-camon-cx.jpg;Tecno Camon CX;Released 2017, March;150g, 5.6mm thickness;Android 7.0;16GB/32GB storage, microSDXC;1;0.4%;200,590 hits;"5.5""";1080x1920 pixels;2/3 GB RAM;MT6750T;3200 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2017, March;Available. Released 2017, March;152.8 x 75.8 x 5.6 mm (6.02 x 2.98 x 0.22 in);150 g (5.29 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.5 inches, 83.4 cm(~72.0% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~401 ppi density);;XC (dedicated slot);16 MP, f/2.0, PDAF;Wi-Fi 802.11 a/b/g/n, hotspot;4.2, A2DP, LE;Yes, with A-GPS;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity, compass;;Li-Ion 3200 mAh, non-removable;;;Grey, Rose Golden, Golden, Blue;HSDPA 850 / 900 / 1800 / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 20, 28, 40;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;;NEG;Android 7.0 (Nougat);Mediatek MT6750T (28 nm);Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53);Mali-T860MP2;16GB 2GB RAM, 32GB 3GB RAM;Quad-LED flash, HDR;1080p@30fps;"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm, AF";;No;;;;;eMMC 5.1;;Dual-LED flash, HDR;Camon CX;;;;
https://www.gsmarena.com/telit_t800-1549.php;https://fdn2.gsmarena.com/vv/bigpic/telit-t800.gif;Telit t800;Cancelled;91g, 16.7mm thickness;Feature phone;64MB storage, microSD slot;7;N/A;85,815 hits;;176x220 pixels; ;;860 mAh Li-Ion;GSM 900 / 1800 / 1900;Class 10;No;2006, Q1;Cancelled;95 x 49 x 16.7 mm (3.74 x 1.93 x 0.66 in);91 g (3.21 oz);Mini-SIM;TFT, 256K colors;;176 x 220 pixels;Second CSTN display, 65K colors, 96 x 96 pixels;microSD;2 MP;No;Yes;No;No;Proprietary;;MP3/AAC/3GP playereZi text inputOrganizer;Removable Li-Ion 860 mAh battery;;;Red;;;;;;;;;;64MB;LED flash;Yes;No;;;;;;;;;;;;;;
https://www.gsmarena.com/telit_t250-1548.php;https://fdn2.gsmarena.com/vv/bigpic/telit-t250.gif;Telit t250;Cancelled;76g, 15.4mm thickness;Feature phone;7MB storage, no card slot;6;N/A;59,785 hits;;128x160 pixels; ;;800 mAh Li-Ion;GSM 900 / 1800 / 1900;Class 10;No;2006, Q1;Cancelled;96.5 x 49.5 x 15.4 mm (3.80 x 1.95 x 0.61 in);76 g (2.68 oz);Mini-SIM;TFT, 256K colors;;128 x 160 pixels;Second CSTN display, 65K colors, 96 x 96 pixels;No;VGA;No;No;No;No;Proprietary;;eZi text inputOrganizer;Removable Li-Ion 800 mAh battery;;;Black;;;;;;;;;;7MB;;No;No;;;;;;;;;;;;;;
https://www.gsmarena.com/toshiba_excite_go-6466.php;https://fdn2.gsmarena.com/vv/bigpic/toshiba-excite-go.jpg;Toshiba Excite Go;Released 2014, July;354.4g, 10.9mm thickness;Android 4.4.2;8GB storage, microSDXC;6;0.1%;381,158 hits;"7.0""";600x1024 pixels;1 GB RAM;Intel Atom Z3735G;3500 mAh Li-Po;N/A;No;No;2014, May. Released 2014, July;Discontinued;199 x 119.8 x 10.9 mm (7.83 x 4.72 x 0.43 in);354.4 g (12.49 oz);No;IPS LCD;7.0 inches, 137.9 cm(~57.8% screen-to-body ratio);600 x 1024 pixels, 16:9 ratio (~170 ppi density);;XC (dedicated slot);VGA;Wi-Fi 802.11 b/g/n;4.0, A2DP;;No;microUSB 2.0;Accelerometer;;Li-Po 3500 mAh, non-removable (13 Wh);;Up to 7 h (multimedia);Black/Silver, Black/White;;;;;;Android 4.4.2 (KitKat);Intel Atom Z3735G;Quad-core 1.33 GHz;;8GB 1GB RAM;;Yes;No;;No;About 80 EUR;;;;;;;;;;;
https://www.gsmarena.com/toshiba_excite_7c_at7_b8-6467.php;https://fdn2.gsmarena.com/vv/bigpic/toshiba-excite-7c-at7-b8.jpg;Toshiba Excite 7c AT7-B8;Released 2014, February;354.4g, 10.9mm thickness;Android 4.2.2;8GB storage, microSD;1;N/A;169,044 hits;"7.0""";600x1024 pixels;1 GB RAM;Rockchip RK3168;3500 mAh Li-Po;N/A;No;No;2014, February. Released 2014, February;Discontinued;199 x 119.8 x 10.9 mm (7.83 x 4.72 x 0.43 in);354.4 g (12.49 oz);No;IPS LCD;7.0 inches, 137.9 cm(~57.8% screen-to-body ratio);600 x 1024 pixels, 16:9 ratio (~170 ppi density);;(dedicated slot);VGA;Wi-Fi 802.11 b/g/n;4.0, A2DP;No;No;microUSB 2.0;Accelerometer;;Li-Po 3500 mAh, non-removable (13 Wh);;Up to 11 h (multimedia);Black/Silver;;;;;;Android 4.2.2 (Jelly Bean);Rockchip RK3168;Dual-core 1.5 GHz Cortex-A9;;8GB 1GB RAM;;Yes;No;;No;About 70 EUR;;;;;;;;;;;
https://www.gsmarena.com/unnecto_bolt-8283.php;https://fdn2.gsmarena.com/vv/bigpic/unnecto-bolt.jpg;Unnecto Bolt;Released 2016, August;170g, 9.2mm thickness;Android 5.1;8GB storage, microSDHC;0;N/A;35,166 hits;"5.0""";720x1280 pixels;1 GB RAM;;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2016, June;Available. Released 2016, August;145.2 x 73.5 x 9.2 mm (5.72 x 2.89 x 0.36 in);170 g (6.00 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.0 inches, 68.9 cm(~64.6% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);;HC;8 MP, PDAF;Wi-Fi 802.11 b/g/n;4.1, LE;Yes, with A-GPS;No;microUSB 2.0;Accelerometer, proximity;;Li-Ion 2000 mAh, removable;Up to 200 h (2G) / Up to 175 h (3G);Up to 6 h (2G) / Up to 5 h (3G);Black, Silver;HSDPA 850 / 900 / 1900 / 2100;2, 3, 4, 12, 17;HSPA 42.2/5.76 Mbps, LTE;;;Android 5.1 (Lollipop);;Quad-core 1.1 GHz;Adreno 304;8GB 1GB RAM;LED flash, HDR, panorama;1080p@30fps;2 MP, AF;;No;;1.25 W/kg (head)     1.15 W/kg (body);;;;;;;;;;
https://www.gsmarena.com/unnecto_neo_v-8282.php;https://fdn2.gsmarena.com/vv/bigpic/unnecto-neo-v.jpg;Unnecto Neo V;Released 2016, July;177g, 9.2mm thickness;Android 5.1;8GB storage, microSDHC;1;N/A;32,704 hits;"5.0""";480x854 pixels;1 GB RAM;;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);;;2016, May;Available. Released 2016, July;143.5 x 70.5 x 9.2 mm (5.65 x 2.78 x 0.36 in);177 g (6.24 oz);Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.0 inches, 68.9 cm(~68.1% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);;HC;8 MP, PDAF;Wi-Fi 802.11 b/g/n;4.0, LE;Yes, with A-GPS;Stereo FM radio;microUSB 2.0;Accelerometer, proximity;;Li-Ion 2000 mAh, removable;Up to 200 h (2G) / Up to 175 h (3G);Up to 6 h (2G) / Up to 5 h (3G);Black, White, Blue;HSDPA 850 / 1900 / 2100;;HSPA 42.2/11.5 Mbps;;;Android 5.1 (Lollipop);;Quad-core 1.3 GHz Cortex-A7;Mali-400;8GB 1GB RAM;Dual-LED flash, HDR, panorama;720p@30fps;1.3 MP, AF;;No;;0.62 W/kg (head)     0.96 W/kg (body);;;;;LED flash;;;;;
https://www.gsmarena.com/verykool_s5702_royale_quattro-9101.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s5702.jpg;verykool s5702 Royale Quattro;Released 2018, February;196g, 9.8mm thickness;Android 7.0;16GB storage, microSDXC;2;0.2%;112,500 hits;"5.7""";720x1440 pixels;2 GB RAM;MT6580;3200 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2018, February;Available. Released 2018, February;157 x 74.2 x 9.8 mm (6.18 x 2.92 x 0.39 in);196 g (6.91 oz);Dual SIM (Micro-SIM);IPS LCD;5.7 inches, 83.8 cm(~72.0% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~282 ppi density);;XC;13 MP, AF2 MP, (depth);Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP, LE;Yes, with A-GPS;Stereo FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity;;Li-Po 3200 mAh, non-removable;Up to 300 h (3G);Up to 8 h (3G);Black, Blue, Gold;HSDPA 850 / 900 / 1900 / 2100;;HSPA 21.1/5.76 Mbps;;Scratch-resistant glass;Android 7.0 (Nougat);Mediatek MT6580 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;16GB 2GB RAM;Dual-LED flash, panorama;1080p@30fps;5 MP2 MP, depth sensor;;No;;0.22 W/kg (head)     0.41 W/kg (body);;;;;LED flash;;;;;
https://www.gsmarena.com/verykool_s5037_apollo_quattro-9100.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s5037.jpg;verykool s5037 Apollo Quattro;Released 2018, February;163g, 10.4mm thickness;Android 7.0;8GB storage, microSDXC;1;N/A;40,787 hits;"5.0""";480x854 pixels;1 GB RAM;MT6580;2000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2018, February;Available. Released 2018, February;144.5 x 73 x 10.4 mm (5.69 x 2.87 x 0.41 in);163 g (5.75 oz);Dual SIM (Nano-SIM/ Micro-SIM);IPS LCD;5.0 inches, 68.9 cm(~65.3% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);;XC;13 MP, AF2 MP, (depth);Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP, LE;Yes, with A-GPS;Stereo FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer;;Li-Po 2000 mAh, non-removable;Up to 240 h (3G);Up to 5 h (3G);Black, Blue, Gold;HSDPA 850 / 900 / 1900 / 2100;;HSPA 21.1/5.76 Mbps;;Scratch-resistant glass;Android 7.0 (Nougat);Mediatek MT6580 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;8GB 1GB RAM;Dual-LED flash, panorama;1080p@30fps;5 MP2 MP, depth sensor;;No;;0.25 W/kg (head)     0.56 W/kg (body);;;;;LED flash;;;;;
https://www.gsmarena.com/verykool_sl4502_fusion_ii-7825.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-sl4502.jpg;verykool SL4502 Fusion II;Released 2015, December;107g, 9mm thickness;Android 5.1;8GB storage, microSDXC;0;N/A;51,977 hits;"4.5""";480x854 pixels;1 GB RAM;MT6735M;1800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2015, December. Released 2015, December;Discontinued;139.9 x 65.2 x 9 mm (5.51 x 2.57 x 0.35 in);107 g (3.77 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;4.5 inches, 55.8 cm(~61.2% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);;XC;8 MP, AF;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP, LE;Yes, with A-GPS;Stereo FM radio;microUSB 2.0;Accelerometer, proximity;;Li-Ion 1800 mAh, removable;Up to 240 h (3G);Up to 7 h (3G);Black, White;HSDPA 850 / 1700(AWS) / 1900;2, 4, 5, 7;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;;Scratch-resistant glass;Android 5.1 (Lollipop);Mediatek MT6735M (28 nm);Quad-core 1.0 GHz Cortex-A53;Mali-T720MP2;8GB 1GB RAM;LED flash, panorama;720p@30fps;5 MP;;No;;0.67 W/kg (head)     0.89 W/kg (body);;;;;;;;;;
